"state_code","source","name","ward_code","category","subtype","management","education","poi_type","global_id","id","no_of_teachers","no_of_students","Geometry"
"OG","OSGOF","School Of Nursing Abeokuta","OGSABS15","Tertiary","Adult Education","Public","Formal","School","e81dc4ef-0861-4197-9937-54ce62d1fc5d","u_fc_poi_school.97699",,,"POINT (3.3614354 7.1462097)"
"EK","GRID","Gods Grace Standard School Aisegbaekiti","EKSGBN02","Tertiary","Standard","Private","Formal","School","e8220f25-d1ea-446e-983c-21d4fa6ec493","u_fc_poi_school.97708","8","100","POINT (5.49132 7.5993467)"
"KT","OSGOF","Hassan Usman Polytechnic Katsina","40204","Tertiary","Adult Education","Public","Formal","School","e86bc6b7-2c7f-43cb-9c88-ad5f34936e9e","u_fc_poi_school.97830",,,"POINT (7.59527 12.92284)"
"GO","GRID","Mixed Schools","GMSBLG07","Tertiary","Standard","Public","Formal","School","e8887fee-8f6e-4442-a4c1-f482787fb8e1","u_fc_poi_school.97868",,,"POINT (11.6205133 9.6846367)"
"CR","NMIS","Ajassor Technical College","CRSEFE08","Tertiary","Adult Education","Public","Formal","School","e8a7b178-b2dd-4713-81e0-e30f26a728cf","u_fc_poi_school.97915",,,"POINT (8.835013 5.84259)"
"EN","GRID","Enugu State Polytechnic Iwollo","ENSAGW14","Tertiary","Adult Education","Public","Formal","School","e8e5098e-9858-4072-8fae-c37e458b7479","u_fc_poi_school.98011",,,"POINT (7.282455 6.4388183)"
"EK","GRID","Gods Delight Model School","EKSIKR09","Tertiary","Standard","Private","Formal","School","e93ba090-5622-4bfe-96cc-5c71fab0877e","u_fc_poi_school.98155",,,"POINT (5.22919 7.4689867)"
"IM","NMIS","Holy Ghost Commercial College","IMSUMD02","Tertiary","Adult Education","Private","Formal","School","e97b0205-9a6f-4bf2-9cd5-573c2a648424","u_fc_poi_school.98270",,,"POINT (7.0411459 5.6731214)"
"AN","OSGOF","Federal Polytechnic Oko Atani Camp Abo Atani","ANSATN01","Tertiary","Adult Education","Public","Formal","School","e997ce12-0d12-4f28-a2c3-9b3c4e0c3dff","u_fc_poi_school.98314",,,"POINT (6.73982 5.98927)"
"AB","GRID","Royal Rock Academy","ABSNGK04","Tertiary","Standard","Private","Formal","School","e9a74d42-9857-4d6e-ad9e-d39c7971015a","u_fc_poi_school.98338",,,"POINT (7.3930967 5.1265383)"
"EN","OSGOF","Caritas University Amorji","ENSNKW05","Tertiary","University","Public","Formal","School","ea0ad486-7286-4509-9c1f-cc5f2c56fe78","u_fc_poi_school.98515",,,"POINT (7.57444 6.50331)"
"AK","NMIS","Mbo Vocational and Craft Centre Enwang","AKSENW05","Tertiary","Adult Education","Public","Formal","School","ea59fa59-95a8-46e7-845c-f41d4ed41ad4","u_fc_poi_school.98646",,,"POINT (8.256204 4.661615)"
"EK","GRID","Beloved Kids Academy Odo Ado Ado Ekiti","EKSADO08","Tertiary","Standard","Private","Formal","School","ea8ccb01-389f-4b1b-8849-c602de384019","u_fc_poi_school.98729",,,"POINT (5.2376433 7.6069067)"
"CR","NMIS","Euphil Computer Institute","CRSKMM03","Tertiary","Adult Education","Private","Formal","School","eaf8ca94-73d9-4637-8a5e-e84786ccdbb1","u_fc_poi_school.98900",,,"POINT (8.724935 5.963084)"
"EN","OSGOF","School Of Health Technology","ENSJRV05","Tertiary","Standard","Public","Formal","School","eb1c8f2f-f532-4480-acc2-e107b895fe53","u_fc_poi_school.98947",,,"POINT (7.28284 6.24131)"
"FC","OSGOF","Standard Comprehensive School Kwankwashe","FCTGWA10","Tertiary","Standard","Private","Informal","School","eb51461f-83e7-4fbe-bf3b-e26b1dcd5ec8","u_fc_poi_school.99032",,,"POINT (7.21774 9.10158)"
"AD","OSGOF","Bible School Mothol","ADSHNG02","Tertiary","Adult Education","Public","Formal","School","eba03014-4890-47f8-a844-b2375e448c2c","u_fc_poi_school.99166",,,"POINT (12.9269 10.13198)"
"EK","GRID","Bishop Academyilupeju Avenue","EKSADO08","Tertiary","Standard","Private","Formal","School","ebae5054-6b80-4b49-adb2-12d2354387d9","u_fc_poi_school.99192",,,"POINT (5.2506283 7.6232133)"
"CR","GRID","Cross River State University Of Technology","CRSCKK03","Tertiary","Standard","Public","Formal","School","ebbf2100-89db-44d9-83d1-ce74520b3da8","u_fc_poi_school.99225",,,"POINT (8.76585 6.7045117)"
"EK","GRID","Uckfield International","EKSIKR03","Tertiary","Standard","Private","Formal","School","ebc400fa-f4df-48f2-8c65-df4833310e30","u_fc_poi_school.99236",,,"POINT (5.2525917 7.496155)"
"GO","GRID","Nuba Royal Academy","GMSAKK02","Tertiary","Standard","Public","Formal","School","ec0de2ac-70d1-44b6-b899-653e1bdddc52","u_fc_poi_school.99361",,,"POINT (11.1088867 10.2978033)"
"EK","GRID","Vicans International School","EKSADO02","Tertiary","Standard","Private","Formal","School","eca4cdc7-d6b8-4108-9e5b-598e23056fe6","u_fc_poi_school.99599","5","20","POINT (5.2113417 7.6552333)"
"PL","NMIS","Adult Education Bokkos","PLSBKK03","Tertiary","Adult Education","Public","Formal","School","ecc9dcdc-cb63-4286-b0d4-78d14e3650a3","u_fc_poi_school.99659",,,"POINT (8.979604 9.291001)"
"BA","NMIS","Higher Islamic Studies Gadar","BA1504","Tertiary","Adult Education","Private","Integrated","School","ed19806d-6997-48eb-86a0-c77e4b7af376","u_fc_poi_school.99794",,,"POINT (9.5989679 10.9281447)"
"EK","GRID","Glory Year International School","EKSADO05","Tertiary","Standard","Private","Formal","School","ed4bfbc2-6d0e-41bc-965e-3197c53cc45f","u_fc_poi_school.99865",,,"POINT (5.2018533 7.5852067)"
"EK","GRID","Genesis Academy Ado Ekiti","EKSADO08","Tertiary","Standard","Private","Formal","School","ed87fd06-192b-496e-b491-c9db6c5bc389","u_fc_poi_school.99960",,,"POINT (5.2364933 7.6092667)"
"OG","eHA Polio","Federal Polytechnic","OGSYES05","Tertiary","Adult Education","Public","Formal","School","ed909463-a221-41c3-8d4e-d8b97a94fc15","u_fc_poi_school.99982",,,"POINT (2.9896583 6.88611)"
"TA","GRID","Royal Foundation Academy","TRSWKR02","Tertiary","Standard","Private","Formal","School","ede80fc4-8d1c-49c8-87bd-18d65c64b86c","u_fc_poi_school.100099",,,"POINT (9.7710099 7.8835656)"
"AD","OSGOF","Federal College of Education Yola","ADSYLN04","Tertiary","Adult Education","Public","Formal","School","eded88bd-92b9-4a17-bc4c-17843d585030","u_fc_poi_school.100109",,,"POINT (12.46154 9.24164)"
"SO","NMIS","Islamiyya Rairan Fulani","61502","Tertiary","Adult Education","Public","Religious","School","ee543ab3-1cb7-422d-a006-8ae275ad83c3","u_fc_poi_school.100304",,,"POINT (4.7207565 12.951635)"
"DE","NMIS","Golden Edu Center","DTSDSZ13","Tertiary","Standard","Public","Formal","School","ee6c177c-83c3-4ff8-84c1-c4b186089946","u_fc_poi_school.100340",,,"POINT (6.229345 5.545473)"
"NA","NMIS","Government Science Technical College Agwada","NASNSW10","Tertiary","Adult Education","Public","Formal","School","ee844955-4eed-4843-8a86-e892b341c16e","u_fc_poi_school.100383",,,"POINT (7.94569 8.535707)"
"AB","NMIS","Dicksons Vocational College Uturu","ABSMBL07","Tertiary","Adult Education","Private","Formal","School","eec7dbc1-a36e-4931-80bd-89e21ae06582","u_fc_poi_school.100473",,,"POINT (7.434842 5.823812)"
"GO","GRID","Iqmic Community School Gombe","GMSGME02","Tertiary","Standard","Private","Formal","School","eed6cf82-5103-43f8-b9ff-4a05f013e02f","u_fc_poi_school.100492",,,"POINT (11.1820333 10.2895349)"
"NI","OSGOF","School Of Health Technology Nasidi Tela","NISMNA08","Tertiary","Adult Education","Public","Formal","School","eeec5852-2589-428e-9230-dc30f937227e","u_fc_poi_school.100523",,,"POINT (6.5501 9.63742)"
"GO","OSGOF","Government Science Technical College Shamaki","GMSGME11","Tertiary","Adult Education","Public","Formal","School","ef51885d-216a-4035-b6e5-6896180ea800","u_fc_poi_school.100684",,,"POINT (11.17808 10.29571)"
"OG","eHA Polio","Alphagate College Of Health And Technology","OGSIUE08","Tertiary","Adult Education","Private","Formal","School","ef8155c2-46db-4ee8-91a4-55e16d6e1aa1","u_fc_poi_school.100770",,,"POINT (3.939295 6.804375)"
"GO","GRID","Markazu College Of Education Gombe","GMSGME01","Tertiary","Standard","Public","Formal","School","ef81d662-b1ba-47ee-8211-84eb55cd0726","u_fc_poi_school.100771",,,"POINT (11.136945 10.2837567)"
"TA","GRID","Glory Junior Academy","TRSDGA09","Tertiary","Standard","Private","Formal","School","ef8679e5-a386-4960-900f-59704a7a3cfe","u_fc_poi_school.100783",,,"POINT (10.3113417 7.421325)"
"CR","GRID","Elder Oyama Memorial College Of Education Ofat Obubra","CRSBRA08","Tertiary","Standard","Private","Formal","School","efb3053e-51a0-46cd-93d8-8f02e6685464","u_fc_poi_school.100841",,,"POINT (8.2533717 5.9527483)"
"EK","GRID","Zion Heritage International Model Schools","EKSIJO09","Tertiary","Standard","Private","Formal","School","f002680c-6f89-4add-b935-84f8754472fd","u_fc_poi_school.100986","8","60","POINT (5.103185 7.8849517)"
"GO","OSGOF","Universal Group Of Schools","GMSGME11","Tertiary","Adult Education","Public","Formal","School","f013005e-106d-47eb-9d9c-9ed856dcb6aa","u_fc_poi_school.101025",,,"POINT (11.18379 10.30282)"
"CR","GRID","Trinity College Of Health Technology","CRSBJE06","Tertiary","Standard","Private","Formal","School","f0131f25-9c66-4048-bae8-574a6d26dd3b","u_fc_poi_school.101026",,,"POINT (9.1424678 6.4720723)"
"NI","OSGOF","Niger State Polytechnic Kanwa","NISWSH06","Tertiary","Adult Education","Public","Formal","School","f0569466-5125-4c0b-8d31-304cad7e751f","u_fc_poi_school.101151",,,"POINT (6.13294 9.74554)"
"GO","GRID","Standard Integrated School","GMSAKK02","Tertiary","Standard","Private","Formal","School","f0a24f34-714a-4829-9993-7eb211627844","u_fc_poi_school.101269",,,"POINT (11.1899317 10.2587433)"
"PL","OSGOF","Plateau State University","PLSBKK04","Tertiary","University","Public","Formal","School","f174a217-fa37-4de9-b8bf-fe58c77d59dc","u_fc_poi_school.101605",,,"POINT (8.95726 9.37107)"
"OG","eHA Polio","Babcock University School Of Law And Security Studies","OGSIKE03","Tertiary","University","Faith Based","Formal","School","f20ab37c-e42f-4440-b1f9-75757be8a6a8","u_fc_poi_school.101857",,,"POINT (3.6834317 6.9073633)"
"AD","OSGOF","Federal Polytechnic Yola Campus","ADSGRE02","Tertiary","Adult Education","Public","Formal","School","f237af21-5654-4021-882e-da48c161ec71","u_fc_poi_school.101915",,,"POINT (12.47227 9.29847)"
"IM","Proxy Logistics","The Polytechnic Nekede Owerri","IMSUMG07","Tertiary","Adult Education","State Government","Formal","School","f28f18ef-751e-4ad3-bf47-2386ff3259af","u_fc_poi_school.102062",,,"POINT (7.0392787 5.438485)"
"TA","OSGOF","Bible School","TRSBAL07","Tertiary","Adult Education","Public","Formal","School","f2b99c8a-6e30-4c27-86cf-f8494e6227b1","u_fc_poi_school.102134",,,"POINT (11.1422081 8.4212834)"
"EN","OSGOF","Institute Of Management And Technology Imt Enugu","ENSENU08","Tertiary","Standard","Public","Formal","School","f2b9b748-be68-4e35-bd45-4001dc8b1b68","u_fc_poi_school.102135",,,"POINT (7.49929 6.45943)"
"EK","GRID","Gods Time International College","EKSIEN08","Tertiary","Standard","Private","Formal","School","f2edab89-b1c4-46b1-8873-640c3c574ebd","u_fc_poi_school.102218",,,"POINT (5.415375 7.5248917)"
"GO","GRID","Truth And Light Academy Gombe","GMSGME10","Tertiary","Standard","Public","Formal","School","f3178a54-9434-475a-94b2-3b0574036416","u_fc_poi_school.102276",,,"POINT (11.1891733 10.2747167)"
"KT","OSGOF","Yusuf Bala College Of Legal Studies","41009","Tertiary","Adult Education","Public","Formal","School","f37d23b6-735e-4c3e-afef-55448e3bb721","u_fc_poi_school.102434",,,"POINT (8.3310593 13.0041004)"
"EK","GRID","Omowumi Success Way Academy","EKSMBA04","Tertiary","Standard","Private","Formal","School","f38d7fae-fada-48f9-9167-5b7865d9c717","u_fc_poi_school.102461",,,"POINT (5.1432666 7.9368683)"
"GO","GRID","Kwatungo Community School","GMSKLT07","Tertiary","Standard","Public","Formal","School","f393ed84-1e63-4320-b183-290b533f66f0","u_fc_poi_school.102472",,,"POINT (11.3194483 9.9345933)"
"ON","OSGOF","Ondo State University Of Technology Igbodigho","ODSPUP01","Tertiary","University","Public","Formal","School","f3b4f076-2bc0-4ea9-af3d-ec681dfcd1c9","u_fc_poi_school.102526",,,"POINT (4.77244 6.45384)"
"CR","GRID","College Of Health Technology Calabar","CRSANA04","Tertiary","Standard","Public","Formal","School","f3c86e9b-deee-421a-b47a-dc00e57c83c4","u_fc_poi_school.102550","35","156","POINT (8.3345073 4.9542479)"
"EK","GRID","Teedek Polytechnic Ilogbo Ekiti","EKSIDO05","Tertiary","Adult Education","Private","Formal","School","f400a485-22dd-490d-abbe-fedfebe01446","u_fc_poi_school.102650",,,"POINT (5.15741 7.861715)"
"EK","GRID","Shekinah International College Imojo Ekiti","EKSOYE02","Tertiary","Standard","Private","Formal","School","f47efd0d-6076-4acf-8267-6a80c3af16dd","u_fc_poi_school.102832",,,"POINT (5.3449067 7.848)"
"ED","GRID","Skills Acquisition Centre","EDSDGE05","Tertiary","Standard","NGO Funded","Informal","School","f4930a75-94e0-4440-ab19-171276d8547c","u_fc_poi_school.102854",,,"POINT (5.66072 6.06227)"
"SO","NMIS","Adebe Islamic School","61503","Tertiary","Adult Education","Private","Religious","School","f4dc43d8-ee58-4ee6-a8af-f765572ea0ec","u_fc_poi_school.102981",,,"POINT (4.818846 12.921218)"
"EB","GRID","National Teachers Institute","EBSAKL13","Tertiary","Adult Education","Public","Formal","School","f52cc131-540d-484e-8caf-e559d795e290","u_fc_poi_school.103095","20",,"POINT (8.0434867 6.1774983)"
"EK","GRID","Sunesther Kiddies Academyilupeju Avenue Ado Ekiti","EKSADO08","Tertiary","Standard","Private","Formal","School","f59bfa6b-240e-4806-8a6d-25257d629ea8","u_fc_poi_school.103275",,,"POINT (5.248235 7.6250383)"
"SO","NMIS","Ubabdoma Islamiyya","61710","Tertiary","Adult Education","Private","Integrated","School","f5fa6c4f-f4f9-43ac-9cac-20c8341bb52f","u_fc_poi_school.103430",,,"POINT (5.2498019 13.0575138)"
"AK","NMIS","Ika Community Vocational Institute","AKSNYA06","Tertiary","Adult Education","Public","Formal","School","f62f2a1e-f700-4417-8438-2c9a8aaf1e0e","u_fc_poi_school.103522",,,"POINT (7.469303 4.972199)"
"EK","GRID","Federal University Oyeekiti","EKSOYE04","Tertiary","University","Public","Formal","School","f6d114d4-2360-4a07-9df5-7558b7ad81b9","u_fc_poi_school.103767",,,"POINT (5.3238167 7.7805767)"
"EN","GRID","Ascension College Of Theology Ascot","ENSMGL10","Tertiary","Adult Education","Faith Based","Formal","School","f716232d-bfda-4fc8-a0a8-6c0ec3901f81","u_fc_poi_school.103886",,,"POINT (7.7056333 6.202695)"
"AD","NMIS","American University of Nigeria","ADSYLA01","Tertiary","University","Private","Formal","School","f7230236-2677-4e5d-9ee1-d6b69e7746e4","u_fc_poi_school.103909",,,"POINT (12.500754 9.200138)"
"OS","NMIS","Holy Vessel International College","OSSIEW10","Tertiary","Adult Education","Private","Formal","School","f738047c-28f7-4820-a9ed-ac20ab259387","u_fc_poi_school.103938",,,"POINT (4.719768 7.61102)"
"IM","OSGOF","Federal University Of Technology Ihiagwa","IMSUMG04","Tertiary","University","Public","Formal","School","f7479085-a72f-4141-a5b7-cd84cd7ed747","u_fc_poi_school.103963",,,"POINT (7.00248 5.38434)"
"GO","GRID","Makarantar Koyon SanaA","GMSAKK01","Tertiary","Standard","NGO Funded","Formal","School","f794cfbe-09b2-43a4-a0f2-4bae98f6917b","u_fc_poi_school.104090",,,"POINT (11.06406 10.288875)"
"NI","NMIS","Madarasaltul Fatahil Wahabi","NISWSH04","Tertiary","Adult Education","Private","Integrated","School","f7c61433-1fcc-4d52-83ad-576f0e184a7a","u_fc_poi_school.104187",,,"POINT (6.0748386 9.7350079)"
"TA","GRID","College Of Education Zing","TRSTZG10","Tertiary","Standard","Public","Formal","School","f7dcaf99-a4f3-4fd4-a647-59ff4c01b9c8","u_fc_poi_school.104228",,,"POINT (11.7618927 8.9893123)"
"EK","GRID","Divine Glorious Kids International School","EKSADO12","Tertiary","Standard","Private","Formal","School","f7f37068-26e0-4ca8-a749-1087cea0f6b6","u_fc_poi_school.104262",,,"POINT (5.2462067 7.65578)"
"AK","NMIS","Mainland Technical College Oron","AKSRNN06","Tertiary","Adult Education","Public","Formal","School","f8a7f954-fdb9-4ab7-96fe-02eafe3c7636","u_fc_poi_school.104561",,,"POINT (8.236313 4.806889)"
"AN","OSGOF","St Pauls University Awka Umubele Agulu Awka","ANSAWK05","Tertiary","University","Public","Formal","School","f8ae0fb3-d82d-424f-97e8-b23004bed40a","u_fc_poi_school.104567",,,"POINT (7.0638711 6.198824)"
"EB","GRID","Polytechnic Uwanna","EBSAFK29","Tertiary","Adult Education","Public","Formal","School","f904fc39-deb7-47c7-8b4c-c4369ab64bed","u_fc_poi_school.104710",,,"POINT (7.9225826 5.8073531)"
"EK","GRID","Adedeji International Group Of School Ajegunle","EKSIEN03","Tertiary","Standard","Public","Formal","School","f9b98296-7afc-45b7-951a-d3e231bb59f0","u_fc_poi_school.105000",,,"POINT (5.4562767 7.5271733)"
"NA","OSGOF","School Of Nursing Lafia","NASLFA07","Tertiary","Adult Education","Public","Formal","School","f9bdea5c-0fac-401b-b710-a9ad459776bd","u_fc_poi_school.105009",,,"POINT (8.53901 8.48266)"
"GO","GRID","Kwaine Community College For Science And Islamic Studies","GMSAKK02","Tertiary","Standard","Public","Formal","School","f9ca6369-e012-4945-8437-f6fb357052bb","u_fc_poi_school.105040",,,"POINT (11.1956133 10.2716217)"
"DE","Proxy Logistics","State School of Nursing","DTSSKL03","Tertiary","Adult Education","State Government","Formal","School","f9dc813d-7965-4e34-b56c-ddd03505b3db","u_fc_poi_school.105081",,,"POINT (5.9918125 5.744124)"
"ED","OSGOF","Ambros Ali University","EDSEKP02","Tertiary","University","Public","Formal","School","faf8c228-fe91-43b2-8dac-a7f54d82da6c","u_fc_poi_school.105559",,,"POINT (6.08413 6.74386)"
"RI","Proxy Logistics","University of Port Harcourt","RVSRUM16","Tertiary","University","Federal Government","Formal","School","faa89dea-ca5d-4fe8-9afe-6de982996d07","u_fc_poi_school.105405",,,"POINT (6.9006904 4.8779635)"
"EB","GRID","Federal College Of Agriculture Ishiagu","EBSSKA14","Tertiary","Adult Education","Public","Formal","School","fad61907-263a-4dbe-8c20-2470633bd734","u_fc_poi_school.105486",,,"POINT (7.5580817 5.918175)"
"CR","GRID","Authur Jarvis University","CRSKTA05","Tertiary","University","Private","Formal","School","fae639f7-bfe6-435c-9b31-3bdb4224360c","u_fc_poi_school.105522",,,"POINT (8.4617833 4.9376917)"
"GO","OSGOF","Doma Meducational Foundation","GMSGME07","Tertiary","Adult Education","Public","Formal","School","faed422e-d3c2-4759-841a-269dc85d8979","u_fc_poi_school.105538",,,"POINT (11.15649 10.28204)"
"GO","OSGOF","Computer Center B Fulani","GMSNFD05","Tertiary","Adult Education","Public","Formal","School","fafa960b-ca8d-4049-b124-7633bc8254d3","u_fc_poi_school.105563",,,"POINT (11.27054 10.91332)"
"EK","GRID","Federal Polytechnic Ado Ekiti","EKSADO10","Tertiary","Adult Education","Public","Formal","School","fb08f2ae-37f8-4e68-accd-11b0596ff73e","u_fc_poi_school.105594",,,"POINT (5.191955 7.6199867)"
"AB","GRID","Gregory University Uturu","ABSMBL02","Tertiary","University","Private","Formal","School","fb35a1a3-9ae9-46b3-97d0-588af5a25777","u_fc_poi_school.105661",,,"POINT (7.4271917 5.851145)"
"AB","GRID","National Institute Of Nigerian Languages Aba","ABSNGK05","Tertiary","Standard","Public","Formal","School","fb51f33d-2c5c-440c-aad0-7372e2b31a99","u_fc_poi_school.105717",,,"POINT (7.4316117 5.0597383)"
"LA","GRID","St Augustine College Of Education","LASLMD02","Tertiary","Standard","Faith Based","Formal","School","fb61085e-c347-4083-9043-d74ec513d123","u_fc_poi_school.105746",,,"POINT (3.3871255 6.5238324)"
"PL","NMIS","Vocational and Relevant Technology Board","PLSWAS11","Tertiary","Adult Education","Public","Formal","School","fbac0cc9-4219-4e4c-a811-2a40fa25a58d","u_fc_poi_school.105854",,,"POINT (9.951241 9.081448)"
