"state_code","source","name","ward_code","category","subtype","management","education","poi_type","global_id","id","no_of_teachers","no_of_students","Geometry"
"SO","NMIS","Makara Tar Mal Bello","62308","Primary","Pre Primary","Private","Religious","School","8d8fa43d-dc77-47a1-9b6e-f55d17c3b7f3","u_fc_poi_school.59428",,,"POINT (4.8043996 12.7479655)"
"KN","NMIS","Muftahul Khair Islamiyya","KN1101","Primary","Primary","Public","Religious","School","8d90bea8-876e-4f02-b177-5308e7fe6856","u_fc_poi_school.59432",,,"POINT (8.591369 10.67624)"
"KN","NMIS","Nurul Hudda Islamiya Barge","KN0604","Primary","Primary","Public","Religious","School","8db97025-1228-4c28-bcdf-82569e5f42d0","u_fc_poi_school.59504",,,"POINT (8.49214 11.59154)"
"KN","NMIS","Sauna Islamiyya","KN1307","Primary","Primary","Public","Religious","School","8dfd5642-7944-4920-a3a4-b08ef6012589","u_fc_poi_school.59606",,,"POINT (8.725945 12.23677)"
"KN","NMIS","Haido Junior Secondary Islamiyya","KN1203","Primary","Primary","Public","Religious","School","8e0267d0-2ae4-431a-b25e-fb05f3a1fe6b","u_fc_poi_school.59614",,,"POINT (8.530706 12.00958)"
"ZA","NMIS","Girls Focal Primary School Moriki","81408","Primary","Primary","Public","Religious","School","8e3be594-6121-4769-9b03-f64faeeacfdc","u_fc_poi_school.59713",,,"POINT (6.487754 12.8773713)"
"KN","NMIS","Zabaran Islamiyya","KN1402","Primary","Primary","Public","Religious","School","8e3bf73d-2b18-45b7-895a-e77f16a3ff49","u_fc_poi_school.59714",,,"POINT (8.868086 11.52655)"
"KN","NMIS","Tarbiyatul Aulad Islamiyya Koya","KN3001","Primary","Primary","Public","Religious","School","8e58a57e-d2c0-4764-9603-939269ee20b8","u_fc_poi_school.59758",,,"POINT (8.619716 12.12176)"
"KN","NMIS","Kare Islamiya","KN0309","Primary","Primary","Public","Religious","School","8e82d9fe-489d-4b9f-9b16-d22a1880a57f","u_fc_poi_school.59820",,,"POINT (8.005394 12.1406)"
"KN","NMIS","Mutalib Islamiya","KN0506","Primary","Primary","Public","Religious","School","8ebbcdad-6b4a-4821-897e-771a5ee17fca","u_fc_poi_school.59932",,,"POINT (8.390402 12.30583)"
"KT","OSGOF","Isilamiyya School","42309","Other","Standard","Faith Based","Religious","School","8eda01fc-bf88-4690-bdc9-a1c1bb6d0c7e","u_fc_poi_school.59984",,,"POINT (7.92791 12.3696)"
"KT","OSGOF","Tsauwawa Isilamiyya School","42303","Other","Standard","Faith Based","Religious","School","8eeb6d29-38fc-4aa6-9c79-125927907d1a","u_fc_poi_school.60019",,,"POINT (7.99029 12.54633)"
"KT","OSGOF","Islamic School Dabai","40801","Other","Standard","Faith Based","Religious","School","8eebe5c4-3a99-4f80-84b2-8e8e72d0baa5","u_fc_poi_school.60021",,,"POINT (7.63311 11.3711)"
"KT","NMIS","Makarantar Malam Sani Alaramma","43001","Primary","Primary","Public","Religious","School","8f0ddb6c-5453-4032-8117-bbd2da928fb3","u_fc_poi_school.60078",,,"POINT (7.6578805 12.8733759)"
"KN","NMIS","Balan Islamiyya Primary School","KN2005","Primary","Primary","Public","Religious","School","8f4ed532-079a-4336-a106-7e075b2e7313","u_fc_poi_school.60170",,,"POINT (8.162124 11.91259)"
"BR","OSGOF","Goni Kurmi Central Mosque Islamiya","10308","Other","Standard","Unknown","Religious","School","8f8738b3-3b5f-405d-99ec-1ec94160f880","u_fc_poi_school.60253",,,"POINT (13.63094 11.47473)"
"KB","NMIS","Usman Magawa Nizzamiya Primary School","51203","Primary","Primary","Public","Religious","School","8f8a5604-f4b8-4397-bcf5-3cf4f5074269","u_fc_poi_school.60256",,,"POINT (4.029017 12.3553137)"
"KN","NMIS","Sakafatul Gilma Islamiya","KN3110","Primary","Primary","Public","Religious","School","8f984924-2a67-41e0-993c-7e87fa8729b1","u_fc_poi_school.60274",,,"POINT (8.557674 12.02565)"
"KN","NMIS","Abdullahi Aliyu Inuwa Islamiyya","KN3104","Other","Other","Faith Based","Religious","School","8faa892e-1eda-4149-a43c-20650be5f4ca","u_fc_poi_school.60305",,,"POINT (8.572593 11.98251)"
"JI","NMIS","Normadic Primary School","JI2403","Primary","Primary","Public","Religious","School","8fc683c0-81a4-46c0-b173-c65a467bb39e","u_fc_poi_school.60345",,,"POINT (8.3308783 12.633646)"
"KN","NMIS","Nurundeen Islamiya","KN4007","Primary","Primary","Public","Religious","School","8fdfa847-a0ad-4dc6-ae1d-57a161597bfc","u_fc_poi_school.60390",,,"POINT (7.988448 12.29601)"
"KN","NMIS","Sidda Zango Islamiyya","KN3708","Primary","Primary","Public","Religious","School","8ff02eed-0c93-4bf0-9c00-2e9ae9ae5c5f","u_fc_poi_school.60422",,,"POINT (9.064003 11.54553)"
"KT","NMIS","Makarantar Malam Danjuma Rimi","43008","Primary","Primary","Public","Religious","School","900f3547-bbb4-4a92-b74b-4b821a84b4fc","u_fc_poi_school.60480",,,"POINT (7.7121718 12.8473976)"
"KN","NMIS","Kaguwa Islamiyya","KN2808","Primary","Primary","Public","Religious","School","9035a4c7-0c22-40fc-9af0-27139c5c5166","u_fc_poi_school.60536",,,"POINT (8.346783 11.79181)"
"KO","NMIS","Midag College of Islamic Studies","KGSJMU01","Secondary","Senior","Public","Religious","School","90370aef-261f-4f5b-bf20-b5ef1e30a117","u_fc_poi_school.60542",,,"POINT (6.037145 8.030135)"
"KN","NMIS","Badawa Digawa Islamiyya Primary School","KN1305","Primary","Primary","Public","Religious","School","905b45d1-f409-4cd2-af5f-9cb56672a2f0","u_fc_poi_school.60601",,,"POINT (8.902897 12.25569)"
"KN","NMIS","Almajiri Islamiya Primary School","KN0705","Primary","Primary","Public","Religious","School","90a6d32a-02fd-45bf-bb9c-7c3099f11760","u_fc_poi_school.60722",,,"POINT (8.489755 12.0316)"
"KT","NMIS","Hizburrahim Islamiyya","43101","Tertiary","Adult Education","Public","Religious","School","90d1a0c5-3c65-471f-9ec4-2978b1c18c1e","u_fc_poi_school.60796",,,"POINT (7.0368129 11.413604)"
"JI","NMIS","Government Junior Secondary School Danzomo","JI2505","Secondary","Junior","Public","Religious","School","90df1d80-ce4f-42c4-af2c-2e045f4ab972","u_fc_poi_school.60819",,,"POINT (9.3648949 12.4540653)"
"KD","NMIS","Abdullahi Dalhatu Quranic School","KD0808","Secondary","Aggregate","Public","Religious","School","90e7c98e-26ef-4161-a30b-c79eb49940b6","u_fc_poi_school.60833",,,"POINT (7.9555607 9.8696709)"
"KN","NMIS","Surajo Primary Islamiyya Zango","KN1711","Primary","Primary","Public","Religious","School","90eade78-3466-4867-90f5-b0f3d2d2a14a","u_fc_poi_school.60838",,,"POINT (8.682856 12.09534)"
"BA","NMIS","Abdulmumini Islamiyya Primary School","BA0101","Primary","Primary","Public","Religious","School","9120639e-4145-44ed-b56a-5fc49865928c","u_fc_poi_school.60928",,,"POINT (10.3378671 10.268916)"
"KN","NMIS","Kiru Quranic Model School","KN2408","Primary","Primary","Public","Religious","School","913ca572-2f1b-4705-84fd-57d76f146536","u_fc_poi_school.60970",,,"POINT (8.139081 11.70074)"
"ZA","OSGOF","Madarasatul Nurul Islamiya Fallau","81402","Other","Standard","Faith Based","Religious","School","915810eb-e72e-4034-b934-b440ec8e2b0d","u_fc_poi_school.61020",,,"POINT (6.43035 12.7745)"
"KN","NMIS","Sahatul Subyan Littahfizul Quran","KN0301","Primary","Primary","Public","Religious","School","917071be-d555-4818-b6ee-b70f76ebefe8","u_fc_poi_school.61068",,,"POINT (8.136 12.16058)"
"SO","NMIS","Quranic Primary School Bargaja","60903","Primary","Primary","Public","Religious","School","918bedd7-5d4e-4d48-a368-ac62c9316d41","u_fc_poi_school.61112",,,"POINT (6.4390702 13.1576605)"
"KN","NMIS","Unguwar Jaji Islamiyya","KN2201","Primary","Primary","Public","Religious","School","9198d801-9588-46ed-8136-3465545ab9fb","u_fc_poi_school.61135",,,"POINT (7.984787 11.71855)"
"KN","NMIS","Government Senior Islamic School Gwarzo","KN1902","Secondary","Senior","Public","Religious","School","91be17df-8c00-4f7c-a001-feae727d1d2c","u_fc_poi_school.61191",,,"POINT (7.952622 11.90005)"
"KN","NMIS","Sunusiyya Islamiyya","KN1810","Primary","Primary","Public","Religious","School","91dabbf6-9797-4bfc-bf7b-16c7598177b9","u_fc_poi_school.61232",,,"POINT (8.501219 11.98504)"
"KN","NMIS","Madarasatul Nuril Islamiyya","KN4005","Primary","Primary","Public","Religious","School","91ec06ad-a1f3-406d-9373-9d9262548c8b","u_fc_poi_school.61252",,,"POINT (8.022081 12.31067)"
"KN","NMIS","Senior Islamic School Bebeji","KN0403","Secondary","Senior","Public","Religious","School","922bcf62-bcdb-45b2-a075-5a469b26924e","u_fc_poi_school.61349",,,"POINT (8.267415 11.66764)"
"JI","NMIS","Tarbiyatul Nisae Islamiya Women School Gerawa","JI2402","Primary","Primary","Private","Religious","School","92319116-a430-4042-9ccd-e9d869b0a411","u_fc_poi_school.61365",,,"POINT (8.2433472 12.6289587)"
"KN","NMIS","Government Junior Secondary School Madachi","KN3203","Secondary","Junior","Public","Religious","School","92c07b7f-9717-4e62-bb6f-8187d5fb3cf5","u_fc_poi_school.61564",,,"POINT (8.611694 11.57447)"
"KN","NMIS","Darikul Huda","KN3007","Other","Other","Public","Religious","School","92d37e51-21da-4a4d-b3c9-4023449c74f8","u_fc_poi_school.61597",,,"POINT (8.658173 12.18072)"
"KN","NMIS","Government Senior Islamic School Riji Gangare","KN1906","Secondary","Senior","Public","Religious","School","92d6481b-9e9a-4c2d-9188-96a285f90e23","u_fc_poi_school.61603",,,"POINT (7.915407 11.94905)"
"KN","NMIS","Kore Islamiyya","KN0808","Primary","Primary","Public","Religious","School","92ff99cd-b30e-413d-af13-902344ca7752","u_fc_poi_school.61667",,,"POINT (8.747488 12.35804)"
"KN","NMIS","Karofin Talan Islamiya","KN3210","Primary","Primary","Public","Religious","School","93451f76-90ca-4414-883f-9885d7c86bc1","u_fc_poi_school.61770",,,"POINT (8.54429 11.57288)"
"KN","NMIS","Danbagina Isl Primary School","KN0902","Primary","Primary","Public","Religious","School","934b3003-09c1-40bd-80d8-26fdc22e9231","u_fc_poi_school.61778",,,"POINT (8.79036 11.81779)"
"NI","NMIS","Tungan Rogo Nomadic School","NISWSH11","Primary","Primary","Public","Religious","School","93b5d5b9-7c85-4993-9408-618c39e9550e","u_fc_poi_school.61973",,,"POINT (6.2021733 9.6783767)"
"KN","NMIS","Jangefe Islamiyal","KN2601","Primary","Primary","Public","Religious","School","93bf4189-6ff1-497d-8b4c-f04087c54f88","u_fc_poi_school.61990",,,"POINT (8.205353 12.44756)"
"KN","NMIS","Sheik Muaazu Islamiyya Fogolo","KN0504","Primary","Primary","Public","Religious","School","93f4675e-d9ff-41a2-8f0e-96d40b9536da","u_fc_poi_school.62071",,,"POINT (8.445724 12.30163)"
"KN","NMIS","Tani Islamiyya","KN1605","Primary","Primary","Public","Religious","School","940f3b00-18fd-4847-b581-158baacd14c4","u_fc_poi_school.62120",,,"POINT (9.005732 11.85672)"
"IM","NMIS","Zion Academy","IMSKGE11","Primary","Standard","Private","Religious","School","940ffba9-b2f9-423b-b369-5d60e87e9f0e","u_fc_poi_school.62122",,,"POINT (7.329365 5.763675)"
"KN","NMIS","Muftahul Khairi Islamiyya","KN1509","Primary","Primary","Public","Religious","School","9425c31b-cf01-42e7-be8f-130fc9347d15","u_fc_poi_school.62168",,,"POINT (8.385814 11.71621)"
"ZA","OSGOF","Islamiya School Kwaren Ganuwa","81306","Other","Standard","Faith Based","Religious","School","943aa670-5c69-4313-b8f6-65a52dc456c6","u_fc_poi_school.62203",,,"POINT (6.78687 11.89998)"
"ED","NMIS","Evbuotubu Primary School","EDSUSL01","Primary","Primary","Public","Religious","School","9455f7eb-1e94-4fd6-a8b3-9a258ea3d0c8","u_fc_poi_school.62251",,,"POINT (5.5721713 6.3382394)"
"TA","NMIS","Madarasatul Atakawa Islamic School","TRSJAL01","Primary","Standard","Public","Religious","School","9490e3f6-e2f7-4c40-8406-1fe4b5e2963e","u_fc_poi_school.62336",,,"POINT (11.34576 8.912659)"
"SO","NMIS","Sunnah Islamiyya School Wauru","60406","Secondary","Aggregate","Private","Religious","School","949e4f85-54f7-4f21-b199-9c494fb25b7d","u_fc_poi_school.62361",,,"POINT (5.490675 13.7688571)"
"KD","OSGOF","Bethel Baptist Schools","KD0903","Other","Standard","Faith Based","Religious","School","94a0af45-f354-4316-a5e0-e9ae9387626d","u_fc_poi_school.62366",,,"POINT (7.4414675 10.5814281)"
"KN","NMIS","Jihadi Finnafsi Islamiyya School","KN2202","Primary","Primary","Public","Religious","School","94c1eeae-ab0a-44bb-b27f-4506dbb72ea3","u_fc_poi_school.62419",,,"POINT (8.093748 11.78132)"
"KN","NMIS","Nurul Islamiya Kawaji","KN0501","Primary","Primary","Public","Religious","School","94cfa485-e1a3-4a4d-8e91-73d4436148c3","u_fc_poi_school.62446",,,"POINT (8.343061 12.22626)"
"KT","NMIS","Kangiwa Islamic","43410","Primary","Primary","Public","Religious","School","94d0fc71-66ee-413e-acea-0df114b3f0ce","u_fc_poi_school.62450",,,"POINT (8.4878992 13.0525197)"
"KN","NMIS","Ihyauddeen Islamiyya Baraukiji","KN1609","Primary","Primary","Public","Religious","School","94d7a92a-35e0-44f9-acf2-e33854c77414","u_fc_poi_school.62460",,,"POINT (8.976454 11.83483)"
"SO","NMIS","Makarantar Liman Sani","60406","Primary","Pre Primary","Private","Religious","School","94e52966-1ade-495e-aaa8-a2adfb3fff3f","u_fc_poi_school.62476",,,"POINT (5.4953098 13.7666148)"
"KN","NMIS","Maddarasatul Tarbiyyatul Aulad Zangon Jalabi Islamiyya","KN0608","Primary","Primary","Public","Religious","School","94ef92d5-2da6-4a12-b22b-6e6f253c892c","u_fc_poi_school.62496",,,"POINT (8.610631 11.64651)"
"BR","OSGOF","Jadannam Kuliari Islamiya Primary School","12012","Primary","Primary","Faith Based","Religious","School","9552b1ea-4e95-466b-a4f6-02bc88af1249","u_fc_poi_school.62641",,,"POINT (13.0094843 12.1625914)"
"NI","OSGOF","Marafa Islamic School Musa Wali","NISLAP01","Other","Standard","Faith Based","Religious","School","957a485e-07a5-48ad-a290-577a882c7723","u_fc_poi_school.62720",,,"POINT (6.56494 9.04162)"
"KN","NMIS","Dutsen Dorawa Islamiyya Primary School","KN0510","Primary","Primary","Private","Religious","School","95c637db-e541-4e4b-b504-700547a64108","u_fc_poi_school.62840",,,"POINT (8.247462 12.3162)"
"KN","NMIS","Nuruddeen Islamiyya School Jibawa","KN1601","Primary","Primary","Public","Religious","School","95ca3080-4769-4945-b644-e51d992c74dc","u_fc_poi_school.62845",,,"POINT (8.978246 11.77808)"
"KT","OSGOF","Islamiya Primary School Dangau Karama","43308","Primary","Primary","Faith Based","Religious","School","95ed0366-4993-43a7-b04d-866561208df9","u_fc_poi_school.62914",,,"POINT (8.38016 13.00147)"
"KN","NMIS","Madinatul Ahbab Wattalamiz Islamiyya","KN1808","Primary","Primary","Public","Religious","School","95f5cb47-6678-409b-8dc2-9abe6a43e84f","u_fc_poi_school.62928",,,"POINT (8.494518 12.00832)"
"KN","NMIS","Government Girls Junior Arabic Secondary School Jido","KN0908","Secondary","Junior","Public","Religious","School","95faad7e-ca9e-49e8-87be-ca023c7a4579","u_fc_poi_school.62936",,,"POINT (8.642364 11.91835)"
"KN","NMIS","Taadibul Aulad Islamiya","KN4401","Primary","Primary","Public","Religious","School","95fcc505-ae4d-4faa-9ade-c9d3835ca80f","u_fc_poi_school.62940",,,"POINT (8.929132 11.68869)"
"KN","NMIS","Islamiyya Center Bare Bare","KN2304","Primary","Primary","Public","Religious","School","962aba1a-f08d-4d9d-b2b1-4ab471808a63","u_fc_poi_school.63033",,,"POINT (8.754626 11.58731)"
"SO","NMIS","Nizzamiya Katami School","61507","Primary","Primary","Private","Religious","School","96692da0-4403-4cbc-a655-4a5fc55fb8d8","u_fc_poi_school.63129",,,"POINT (4.7298814 12.9423689)"
"KN","NMIS","Nurul Huda Islamiyya","KN0305","Primary","Primary","Public","Religious","School","96b7b725-4c90-4fd7-88a6-1f7ee02e4879","u_fc_poi_school.63259",,,"POINT (8.158444 12.14853)"
"BA","NMIS","Collage For Arabic and Islamic Studies Warji","BA1907","Secondary","Standard","Private","Religious","School","973ae127-d091-4dc3-95b8-f4dfcd654d8a","u_fc_poi_school.63452",,,"POINT (9.7512325 11.1871472)"
"JI","NMIS","Junior Arabic Secondary School Limawa","JI0609","Secondary","Junior","Public","Religious","School","97492a5d-a17d-4e9c-b980-3bb90116c1c1","u_fc_poi_school.63479",,,"POINT (9.3418217 11.7486324)"
"SO","NMIS","Fakara Islamiyya School","61510","Primary","Primary","Public","Religious","School","9759ffa4-d958-4824-be2d-920eed4bbc51","u_fc_poi_school.63501",,,"POINT (5.0152245 13.0253848)"
"KN","NMIS","Doddo Islamiya","KN0511","Primary","Primary","Private","Religious","School","9774fd34-9ce3-4c05-8a83-3ed33c877a6b","u_fc_poi_school.63551",,,"POINT (8.314714 12.30789)"
"ZA","OSGOF","Madarasatul Islamiya Gidan Bugaje","81410","Other","Standard","Faith Based","Religious","School","9787d99f-05ed-45c9-b88b-ad763447852a","u_fc_poi_school.63578",,,"POINT (6.69371 12.80376)"
"NI","OSGOF","Islamic School Danugbayi","NISKUT11","Other","Standard","Faith Based","Religious","School","978bd0d6-60fb-4865-be64-4c2365b35604","u_fc_poi_school.63582",,,"POINT (6.85497 10.27319)"
"SO","NMIS","Madas Madrasatul Taawunil Islam","61910","Primary","Primary","Public","Religious","School","97979c0b-fb5e-432a-9e38-6ae3e90c1586","u_fc_poi_school.63602",,,"POINT (4.9413338 13.3682937)"
"KN","NMIS","Karofi Quranic School","KN0802","Primary","Primary","Public","Religious","School","97ab0b44-0d94-4a66-b2c4-3ce8ee153a6b","u_fc_poi_school.63628",,,"POINT (8.517553 12.43551)"
"KN","NMIS","Government Girls Arabic Secondary School","KN3206","Secondary","Standard","Public","Religious","School","97cc751d-7127-477b-9cf4-abe01452d055","u_fc_poi_school.63692",,,"POINT (8.476787 11.41695)"
"KN","NMIS","Ali Usman Tahfizul Quran Islamiyya School","KN0705","Other","Other","Public","Religious","School","97cebab6-fccd-473e-a787-6a3a271cee3d","u_fc_poi_school.63698",,,"POINT (8.471211 12.0479)"
"SO","NMIS","Liman Lukumanu Islamiyya School","61510","Primary","Pre Primary","Public","Religious","School","97d46428-a9f2-418a-875a-f17de6abd5f6","u_fc_poi_school.63706",,,"POINT (4.9820929 13.0433733)"
"KT","OSGOF","Kuraye Islamic Primary School","40606","Primary","Primary","Faith Based","Religious","School","97d8a071-df2a-4f06-a723-bce3d336c3d0","u_fc_poi_school.63711",,,"POINT (7.62187 12.71122)"
"GO","NMIS","Puma Mari Memorial Islamic School","GMSYDB01","Primary","Primary","Public","Religious","School","983d11c0-6259-481d-9d58-e0aa88afe8e2","u_fc_poi_school.63862",,,"POINT (11.38636 10.21449)"
"KN","NMIS","Senior Islamic School Zaliha Minjibir","KN3007","Secondary","Senior","Public","Religious","School","9867fcf7-75a7-4f22-a94d-d3e3453f5421","u_fc_poi_school.63933",,,"POINT (8.652849 12.17901)"
"KN","NMIS","Madinatul Ahbab Lilttahfizul Quran","KN2708","Primary","Primary","Public","Religious","School","98705477-7fd2-4e3a-ab65-0b068fd42f85","u_fc_poi_school.63950",,,"POINT (8.427674 11.77246)"
"KN","NMIS","Mua Az Bn Jabal Islamiyya School","KN1703","Primary","Primary","Public","Religious","School","9876a7df-26af-4589-a37a-4dc5abf7e91a","u_fc_poi_school.63966",,,"POINT (8.750726 12.10007)"
"KT","NMIS","Yarkuka Islamic School","43410","Primary","Primary","Public","Religious","School","9889278d-96bb-4d25-886c-22a4cc4ecce7","u_fc_poi_school.63992",,,"POINT (8.4852345 13.0527477)"
"KN","NMIS","Nurulhuda Islamiyya Unguwar Liman School","KN3410","Primary","Primary","Public","Religious","School","989e4cf0-1f30-47cf-96e7-f95e1985b1ba","u_fc_poi_school.64038",,,"POINT (7.875763 11.52196)"
"SO","NMIS","Makarantar Liman Ibrahim","62307","Primary","Pre Primary","Public","Religious","School","98d435a4-ce2a-4b71-9418-b5dbab5f6cca","u_fc_poi_school.64117",,,"POINT (5.0747532 12.6867916)"
"KN","NMIS","K Keso Islamiyya","KN0410","Primary","Primary","Public","Religious","School","99068985-7d45-4c32-819e-8131a3cf2afc","u_fc_poi_school.64202",,,"POINT (8.3209 11.36686)"
"KN","NMIS","Hayatul Islamiya School Hatsai","KN3704","Primary","Primary","Public","Religious","School","991b64c6-1b27-4f6f-925a-bffe158d182b","u_fc_poi_school.64243",,,"POINT (9.092609 11.38799)"
"KT","OSGOF","Islamic School Kuka Babangida","41611","Other","Standard","Faith Based","Religious","School","996d76e3-b0a7-412a-84e3-5281d4b7d8c5","u_fc_poi_school.64382",,,"POINT (7.36098 13.09286)"
"SO","NMIS","Hidayatul Awladil Muslimina","61304","Primary","Pre Primary","Public","Religious","School","99942436-b17d-455c-8733-523a237b7380","u_fc_poi_school.64443",,,"POINT (6.3595242 13.5220656)"
"KN","NMIS","Masallaci Islamiyya","KN0801","Primary","Primary","Public","Religious","School","999934fc-8040-4bca-b066-bad3b82f4779","u_fc_poi_school.64458",,,"POINT (8.537476 12.47329)"
"SO","NMIS","Sabilisalahi Primary School","62102","Primary","Pre Primary","Public","Religious","School","99b70352-8f64-46cb-9571-f104d4e1f88f","u_fc_poi_school.64503",,,"POINT (5.2007735 12.9996506)"
"KD","OSGOF","Saint Kizito Colledge Mariri","KD1703","Other","Standard","Faith Based","Religious","School","99f1c868-c4c1-4848-a4bf-f55fec43d34d","u_fc_poi_school.64607",,,"POINT (8.5303072 10.0350823)"
"NI","NMIS","Maburya Islamiya School","NISBMG10","Primary","Primary","Public","Religious","School","9a0020b6-d315-4128-b665-7fbefff57887","u_fc_poi_school.64625",,,"POINT (5.6122971 10.9297389)"
"KN","NMIS","Yamma Islamiya School","KN3207","Primary","Primary","Public","Religious","School","9a282d54-921a-40f0-9767-d1f53ca36d6c","u_fc_poi_school.64691",,,"POINT (8.565656 11.44432)"
"KN","NMIS","TaaAlim Quran Islamiyya Primary School","KN1609","Primary","Standard","Public","Religious","School","9a300382-86ef-4591-87ea-c7b57ab5217b","u_fc_poi_school.64703",,,"POINT (8.914813 11.83682)"
"SO","NMIS","Madarasatul Tarbiyatu Nisa Walauladi","60510","Secondary","Aggregate","Private","Religious","School","9a4dd15b-e592-4ccf-916e-c3ac1d5e0ae5","u_fc_poi_school.64744",,,"POINT (5.7279708 13.4644785)"
"KN","NMIS","Ummahatul Muminina Islamiya","KN3202","Primary","Primary","Public","Religious","School","9a4eee86-ff6a-4dbb-81e8-7c8460e1cb9b","u_fc_poi_school.64747",,,"POINT (8.616881 11.56063)"
